transcript_id,exon_count,length
MSTRG.590.2:1:12.619633,4,1443
MSTRG.591.1:1:103.952553,1,610
MSTRG.592.1:1:2.336435,3,959
MSTRG.592.2:1:1.484820,5,808
MSTRG.592.3:1:0.928165,4,881
MSTRG.593.1:1:3.278965,3,454
MSTRG.594.1:1:0.884522,2,233
MSTRG.595.1:1:1.857129,2,241
MSTRG.596.1:1:1.641995,2,550
MSTRG.597.1:1:0.919602,3,353
MSTRG.598.1:1:1.226854,2,447
MSTRG.599.1:1:15.602571,8,1709
MSTRG.600.1:1:226.961975,7,1524
MSTRG.601.1:1:2.358089,2,464
MSTRG.602.1:1:21.616652,5,1739
MSTRG.602.2:1:2.434918,5,1756
MSTRG.603.1:1:7.722827,5,1004
MSTRG.604.1:1:31.080462,3,1426
MSTRG.605.1:1:19.531487,6,1174
MSTRG.605.2:1:13.183919,4,2294
MSTRG.605.3:1:3.084723,5,1098
MSTRG.605.4:1:1.233957,6,1450
MSTRG.606.1:1:31.911476,2,1262
MSTRG.607.1:1:120.411209,5,468
MSTRG.609.1:1:1.560671,4,416
MSTRG.610.1:1:2.200109,3,316
MSTRG.611.1:1:14.554128,3,200
MSTRG.611.2:1:30.050808,2,534
MSTRG.612.1:1:9.298252,4,753
MSTRG.612.2:1:12.184556,3,925
MSTRG.612.3:1:11.568521,2,1093
MSTRG.613.1:1:1.948757,2,630
MSTRG.614.1:1:5.023828,5,1380
MSTRG.615.1:1:2.022259,2,510
MSTRG.616.1:1:2.075447,2,306
MSTRG.617.1:1:8.813610,3,1651
MSTRG.618.1:1:6.790268,7,1964
MSTRG.618.2:1:1.727686,6,2030
MSTRG.618.3:1:10.230589,6,1287
MSTRG.619.1:1:113.125427,6,952
MSTRG.620.1:1:42.291531,7,1006
MSTRG.621.1:1:55.960983,5,1511
MSTRG.621.2:1:31.587788,6,1443
MSTRG.621.3:1:3.141193,6,1159
MSTRG.622.1:1:6.702938,4,1384
MSTRG.623.1:1:1.324241,3,696
MSTRG.624.1:1:6.311607,3,610
MSTRG.624.2:1:1.137713,4,518
MSTRG.625.1:1:2.565452,2,261
MSTRG.626.1:1:2.988828,2,248
MSTRG.627.1:1:19.027592,3,2946
MSTRG.627.2:1:6.571797,4,2877
MSTRG.628.1:1:5.699526,4,541
MSTRG.629.1:1:161.039108,4,983
MSTRG.629.2:1:14.663694,5,693
MSTRG.630.1:1:16.549532,3,1380
MSTRG.631.1:1:28.990181,4,831
MSTRG.632.1:1:27.477407,8,1762
MSTRG.633.1:1:6.288787,2,1457
MSTRG.637.1:1:2.076033,2,631
MSTRG.638.1:1:1.455072,3,262
MSTRG.639.1:1:3.927220,2,616
MSTRG.640.1:1:3.842391,8,1738
MSTRG.640.2:1:5.082694,5,983
MSTRG.641.1:1:179.150970,2,758
MSTRG.641.2:1:91.346428,2,1076
MSTRG.642.1:1:4.643740,2,312
MSTRG.643.1:1:159.247055,4,641
MSTRG.644.1:1:791.742798,5,767
MSTRG.645.1:1:10.600017,3,683
MSTRG.646.1:1:4.863748,7,4333
MSTRG.647.1:1:2.151461,2,606
MSTRG.648.1:1:0.884522,2,288
MSTRG.649.1:1:3.686497,2,596
MSTRG.650.1:1:9.561193,12,2469
MSTRG.650.2:1:1.852194,12,2473
MSTRG.651.1:1:19.093605,9,1517
MSTRG.652.1:1:7.212095,3,846
MSTRG.653.1:1:7.254033,4,557
MSTRG.654.1:1:3.030526,3,596
MSTRG.655.1:1:3.710299,4,1300
MSTRG.655.2:1:2.593841,5,1555
MSTRG.656.1:1:6.885894,2,833
MSTRG.656.2:1:1.563997,2,529
MSTRG.655.3:1:1.060764,3,459
MSTRG.657.1:1:5.703969,3,602
MSTRG.658.1:1:33.437122,6,888
MSTRG.659.1:1:90.698265,4,901
MSTRG.659.2:1:9.428438,3,418
MSTRG.659.3:1:3.978311,3,573
MSTRG.659.4:1:126.270386,4,930
MSTRG.660.1:1:6.494807,2,213
MSTRG.661.1:1:170.429199,4,824
MSTRG.661.2:1:4.176974,4,1087
MSTRG.662.1:1:218.615158,4,502
MSTRG.663.1:1:783.483032,1,495
MSTRG.664.1:1:11.366014,5,1005
MSTRG.664.2:1:64.225235,3,515
MSTRG.665.1:1:3.329220,3,559
MSTRG.666.1:1:4.840667,2,402
MSTRG.667.1:1:2.642687,5,1531
MSTRG.668.1:1:4.468186,1,773
MSTRG.669.1:1:8.030748,9,3586
MSTRG.670.1:1:28.215738,8,2257
MSTRG.671.1:1:14.711496,5,2047
MSTRG.672.1:1:9.923721,5,1422
MSTRG.672.2:1:1.325722,3,1544
MSTRG.673.1:1:6.325360,5,516
MSTRG.674.1:1:24.089249,4,538
MSTRG.675.1:1:4.623049,4,684
MSTRG.676.1:1:1.436688,4,503
MSTRG.679.1:1:20.163416,15,8127
MSTRG.680.1:1:19.887352,4,1685
MSTRG.679.2:1:59.774994,3,378
MSTRG.679.3:1:300.792297,4,570
MSTRG.681.1:1:364.197937,3,2279
MSTRG.682.1:1:6871.017090,1,739
MSTRG.683.1:1:26.479065,6,1264
MSTRG.683.2:1:8.621087,3,774
MSTRG.684.1:1:2.172020,2,349
MSTRG.686.1:1:30.483381,4,732
MSTRG.687.1:1:1.865255,2,285
MSTRG.688.1:1:2.280335,3,378
MSTRG.689.1:1:1.164733,5,524
MSTRG.690.1:1:61.971176,5,923
MSTRG.690.2:1:18.304192,6,1016
MSTRG.691.1:1:4.147047,2,260
MSTRG.692.1:1:5.587951,4,715
MSTRG.693.1:1:0.884522,2,208
MSTRG.694.1:1:31.466427,5,758
MSTRG.694.2:1:12.050169,3,958
MSTRG.694.3:1:8.481003,2,749
MSTRG.695.1:1:7.441977,3,295
MSTRG.696.1:1:4.787967,5,1398
MSTRG.696.2:1:2.610947,5,1395
MSTRG.697.1:1:13.930400,1,256
MSTRG.698.1:1:3.107300,5,1310
MSTRG.698.2:1:1.381313,5,1314
MSTRG.699.1:1:41.255268,1,638
MSTRG.700.1:1:17.378693,3,2245
MSTRG.701.1:1:138.338623,1,205
MSTRG.700.2:1:226.597153,2,611
MSTRG.702.1:1:144.872650,2,522
MSTRG.703.1:1:6.817849,4,925
MSTRG.703.2:1:13.777684,4,492
MSTRG.703.3:1:6.075385,3,574
MSTRG.704.1:1:4.744480,5,594
MSTRG.704.2:1:4.186110,4,685
MSTRG.705.1:1:6.024117,2,491
MSTRG.706.1:1:18.412954,7,1223
MSTRG.707.1:1:6.991212,3,2058
MSTRG.707.2:1:1.267372,4,1970
MSTRG.708.1:1:69.010277,4,1485
MSTRG.709.1:1:8.660016,6,721
MSTRG.709.2:1:4.087216,5,786
MSTRG.710.1:1:3.871260,4,766
MSTRG.710.2:1:2.657108,3,867
MSTRG.713.1:1:2.569658,2,759
MSTRG.714.1:1:20.761108,15,3059
MSTRG.715.1:1:1.094765,2,589
MSTRG.716.1:1:13.238455,6,798
MSTRG.717.1:1:20.366709,7,896
MSTRG.718.1:1:56.033131,3,545
MSTRG.718.2:1:6.653996,3,796
MSTRG.719.1:1:1.503855,3,485
MSTRG.719.2:1:19.917074,3,485
MSTRG.720.1:1:5.994617,6,1239
MSTRG.721.1:1:1.693835,2,541
MSTRG.722.1:1:2.342905,3,410
MSTRG.723.1:1:1.695176,2,467
MSTRG.725.1:1:1.021336,3,278
MSTRG.727.1:1:5.627961,3,1282
MSTRG.728.1:1:3.140752,3,443
MSTRG.729.1:1:4.385603,2,1458
MSTRG.730.1:1:1.168614,3,576
MSTRG.731.1:1:10.589597,11,2044
MSTRG.732.1:1:5.561311,3,988
MSTRG.732.2:1:31.064613,4,874
MSTRG.733.1:1:23.650053,2,1239
MSTRG.733.2:1:12.728322,3,1024
MSTRG.733.3:1:6.823123,3,1036
MSTRG.734.1:1:1.464880,2,253
MSTRG.735.1:1:0.884522,3,241
MSTRG.736.1:1:2.703732,3,335
MSTRG.737.1:1:1.444117,2,245
MSTRG.738.1:1:33.359745,3,400
MSTRG.739.1:1:2.576810,3,242
MSTRG.740.1:1:8.147656,3,563
MSTRG.741.1:1:52.124477,2,1604
MSTRG.742.1:1:1.429085,2,281
MSTRG.743.1:1:7.516658,5,1492
MSTRG.744.1:1:8.097444,3,511
MSTRG.745.1:1:2.002778,2,386
MSTRG.746.1:1:1.337313,2,420
MSTRG.747.1:1:1.828012,2,240
MSTRG.748.1:1:3.559594,2,1604
MSTRG.749.1:1:61.449589,3,699
MSTRG.750.1:1:7.220730,4,938
MSTRG.750.2:1:5.071939,4,879
MSTRG.750.3:1:2.080326,3,872
MSTRG.750.4:1:2.282273,2,1085
MSTRG.751.1:1:28.177689,6,1163
MSTRG.752.1:1:14.604122,11,1044
MSTRG.752.2:1:8.644804,10,1102
MSTRG.752.3:1:3.251470,8,1395
MSTRG.753.1:1:35.310291,7,802
MSTRG.754.1:1:6.113791,2,284
MSTRG.755.1:1:5.293202,2,254
MSTRG.756.1:1:3.679116,5,1499
MSTRG.758.1:1:10.386931,5,642
MSTRG.759.1:1:4.554111,3,639
MSTRG.760.1:1:1.562137,4,595
MSTRG.760.2:1:1.728018,3,686
MSTRG.761.1:1:1.478416,3,280
MSTRG.762.1:1:4.101836,6,1478
MSTRG.763.1:1:3.976583,6,1057
MSTRG.764.1:1:45.223007,1,485
MSTRG.765.1:1:5.943872,13,2484
MSTRG.765.2:1:19.843037,11,1654
MSTRG.766.1:1:44.649944,7,1201
MSTRG.768.1:1:2.796595,4,235
MSTRG.769.1:1:9.340496,13,2586
MSTRG.770.1:1:2.749342,2,314
MSTRG.771.1:1:10.216933,2,1004
MSTRG.772.1:1:1.617330,3,309
MSTRG.773.1:1:4.001592,2,229
MSTRG.774.1:1:12.788450,4,703
MSTRG.775.1:1:858.998718,4,537
MSTRG.776.1:1:4.085443,8,1195
MSTRG.777.1:1:2.276416,2,222
MSTRG.776.2:1:2.535411,9,2646
MSTRG.776.3:1:13.524939,8,2310
MSTRG.776.4:1:3.685103,8,2370
MSTRG.778.1:1:24.806000,7,4202
MSTRG.779.1:1:13.363047,3,1031
MSTRG.780.1:1:15.613314,7,1536
MSTRG.781.1:1:13.943098,4,875
MSTRG.782.1:1:3.722536,6,869
MSTRG.783.1:1:7.802397,4,918
MSTRG.783.2:1:1.042868,4,834
MSTRG.784.1:1:6.188130,1,251
MSTRG.785.1:1:50.158104,6,838
MSTRG.786.1:1:70.925583,8,1447
MSTRG.787.1:1:8.419977,3,447
MSTRG.788.1:1:1.860963,4,783
MSTRG.788.2:1:14.446379,2,581
MSTRG.790.1:1:2.124761,2,209
MSTRG.791.1:1:48.469208,5,744
MSTRG.792.1:1:31.896132,3,597
MSTRG.793.1:1:1.486303,4,463
MSTRG.794.1:1:1.275402,2,360
MSTRG.795.1:1:3.297479,2,786
MSTRG.796.1:1:18.605568,2,434
MSTRG.797.1:1:46.785824,6,1150
MSTRG.798.1:1:4.451181,4,2155
MSTRG.799.1:1:1.564544,3,359
MSTRG.800.1:1:2.386831,3,516
MSTRG.800.2:1:1.898095,2,621
MSTRG.801.1:1:8.794254,3,781
MSTRG.802.1:1:4.692085,3,1332
MSTRG.802.2:1:1.194453,4,1262
MSTRG.803.1:1:209.644272,2,703
MSTRG.804.1:1:7.279147,5,1303
MSTRG.805.1:1:1.318959,7,1451
MSTRG.805.2:1:8.858695,6,1466
MSTRG.806.1:1:3.271945,2,615
MSTRG.807.1:1:20.187899,7,1422
MSTRG.808.1:1:198.426163,4,555
MSTRG.809.1:1:8.830291,2,237
MSTRG.810.1:1:19.861864,4,2183
MSTRG.811.1:1:1.286265,5,304
MSTRG.812.1:1:2.986032,4,378
MSTRG.813.1:1:3.279407,2,212
MSTRG.814.1:1:3.834522,4,555
MSTRG.815.1:1:7.385937,5,2649
MSTRG.815.2:1:2.838048,6,2635
MSTRG.816.1:1:30.149431,1,593
MSTRG.817.1:1:12.733647,3,535
MSTRG.817.2:1:2.209297,2,597
MSTRG.818.1:1:1.683788,2,249
MSTRG.819.1:1:3.008780,5,862
MSTRG.819.2:1:1.603373,4,1026
MSTRG.820.1:1:10.475213,10,2131
MSTRG.822.1:1:1.194277,2,517
MSTRG.823.1:1:5.045218,6,744
MSTRG.823.2:1:4.092240,5,807
MSTRG.823.3:1:1.430330,3,588
MSTRG.824.1:1:54.570152,3,365
MSTRG.825.1:1:9.348717,2,325
MSTRG.826.1:1:6.133876,5,842
MSTRG.827.1:1:2.866058,4,467
MSTRG.827.2:1:1.385829,4,499
MSTRG.828.1:1:3.545248,3,377
MSTRG.829.1:1:4.433471,5,1686
MSTRG.829.2:1:7.831820,4,773
MSTRG.830.1:1:13.584825,4,865
MSTRG.831.1:1:11.967801,3,281
MSTRG.832.1:1:1.588562,3,544
MSTRG.833.1:1:51.350574,1,3015
MSTRG.834.1:1:7.899131,9,4878
MSTRG.835.1:1:1.349508,4,759
MSTRG.836.1:1:14.823653,2,2576
MSTRG.837.1:1:31.363260,2,795
MSTRG.838.1:1:3.042546,8,1634
MSTRG.838.2:1:3.083941,7,1606
MSTRG.838.3:1:15.324694,7,1608
MSTRG.838.4:1:6.922873,8,1539
MSTRG.839.1:1:11.928502,7,1234
MSTRG.840.1:1:1.772180,2,282
MSTRG.841.1:1:15.735936,4,653
MSTRG.842.1:1:24.899944,3,1559
MSTRG.843.1:1:27.556734,6,787
MSTRG.844.1:1:2.019686,4,885
MSTRG.844.2:1:19.646469,3,616
MSTRG.845.1:1:1.498894,2,203
MSTRG.846.1:1:14.884953,3,262
MSTRG.847.1:1:1.829266,2,235
MSTRG.848.1:1:7.457971,2,256
MSTRG.850.1:1:23.349106,3,492
MSTRG.851.1:1:6.737453,5,645
MSTRG.852.1:1:7.564932,5,799
MSTRG.853.1:1:6.581280,5,773
MSTRG.854.1:1:2.127831,2,906
MSTRG.855.1:1:1.304277,4,872
MSTRG.855.2:1:1.295383,4,868
MSTRG.856.1:1:2.162730,2,1096
MSTRG.856.2:1:1.218833,5,873
MSTRG.857.1:1:3.449918,3,366
MSTRG.858.1:1:3.872084,2,442
MSTRG.859.1:1:1.952657,4,501
MSTRG.860.1:1:3.826310,9,1237
MSTRG.860.2:1:1.528094,9,1175
MSTRG.861.1:1:3.062015,4,327
MSTRG.862.1:1:19.045149,2,1251
MSTRG.863.1:1:5.913777,5,869
MSTRG.865.1:1:8.076600,2,435
MSTRG.866.1:1:16.785141,4,447
MSTRG.867.1:1:3.018649,3,659
MSTRG.868.1:1:15.380932,2,617
MSTRG.869.1:1:2.803782,4,1162
MSTRG.869.2:1:2.416478,4,1169
MSTRG.870.1:1:3.111857,3,280
MSTRG.870.2:1:1.527496,3,209
MSTRG.871.1:1:0.992636,6,1272
MSTRG.871.2:1:5.062083,5,1016
MSTRG.872.1:1:17.411573,5,1122
MSTRG.872.2:1:4.424531,3,1259
MSTRG.873.1:1:29.261379,3,380
MSTRG.874.1:1:112.974724,7,1209
MSTRG.874.2:1:1382.834106,6,1003
MSTRG.875.1:1:26.558867,3,290
MSTRG.875.2:1:5.230320,2,364
MSTRG.876.1:1:16.990742,3,402
MSTRG.877.1:1:6.893211,5,759
MSTRG.878.1:1:24.178619,6,1472
MSTRG.878.2:1:1.064075,7,978
MSTRG.879.1:1:1.504031,4,771
MSTRG.880.1:1:2.351245,8,1418
MSTRG.880.2:1:1.211429,8,1485
MSTRG.881.1:1:4.548739,6,846
MSTRG.881.2:1:1.602970,5,536
MSTRG.882.1:1:23.162035,6,1280
MSTRG.883.1:1:10.598175,3,289
MSTRG.883.2:1:24.843422,2,613
MSTRG.883.3:1:6.148746,2,453
MSTRG.884.1:1:9.769512,2,556
MSTRG.885.1:1:2.965292,2,227
MSTRG.886.1:1:1.366989,2,275
MSTRG.887.1:1:1.607499,3,334
MSTRG.888.1:1:1.669473,2,533
MSTRG.889.1:1:1.424546,3,760
MSTRG.890.1:1:2.294119,2,251
MSTRG.891.1:1:3.145191,2,439
MSTRG.892.1:1:5.124413,2,213
MSTRG.893.1:1:3.144135,3,1181
MSTRG.894.1:1:2.243627,2,561
MSTRG.895.1:1:27.473543,2,663
MSTRG.896.1:1:54.156609,2,467
MSTRG.897.1:1:3.321872,3,495
MSTRG.898.1:1:1.407403,6,995
MSTRG.898.2:1:12.918750,7,1624
MSTRG.899.1:1:4.548813,8,1335
MSTRG.899.2:1:4.086352,7,1886
MSTRG.900.1:1:257.709076,3,509
MSTRG.901.1:1:4.252826,3,323
MSTRG.902.1:1:1.686046,2,373
MSTRG.903.1:1:0.966541,4,550
MSTRG.904.1:1:0.943344,3,406
MSTRG.905.1:1:68.293869,3,705
MSTRG.906.1:1:16.567574,10,2505
MSTRG.907.1:1:27.212296,2,651
MSTRG.908.1:1:125.791283,9,2038
MSTRG.908.2:1:36.191975,9,2030
MSTRG.908.3:1:6.621014,10,2017
MSTRG.908.4:1:6.714970,9,2428
MSTRG.909.1:1:53.124325,4,901
MSTRG.910.1:1:46.495533,5,776
MSTRG.911.1:1:1.685462,2,1409
MSTRG.911.2:1:12.630771,3,1130
MSTRG.912.1:1:8.464745,2,1360
MSTRG.913.1:1:2.632003,12,2962
MSTRG.913.2:1:23.300777,12,2262
MSTRG.913.3:1:6.184720,11,2391
MSTRG.913.4:1:3.748352,12,2032
MSTRG.914.1:1:10.501638,4,701
MSTRG.914.2:1:2.123549,3,794
MSTRG.914.3:1:1.480768,5,790
MSTRG.915.1:1:11.690032,2,259
MSTRG.916.1:1:34.093876,3,378
MSTRG.917.1:1:16.150620,3,570
MSTRG.917.2:1:1.760921,3,546
MSTRG.917.3:1:1.412522,3,555
MSTRG.918.1:1:8.195914,1,1130
MSTRG.919.1:1:2.663479,2,491
MSTRG.921.1:1:1.289437,2,225
MSTRG.922.1:1:1.758322,2,330
MSTRG.923.1:1:12.257137,4,467
MSTRG.923.2:1:21.271271,3,457
MSTRG.923.3:1:7.338113,3,525
MSTRG.923.4:1:10.442660,3,840
MSTRG.923.5:1:41.762897,4,516
MSTRG.923.6:1:36.765163,4,464
MSTRG.924.1:1:24.186918,5,729
MSTRG.924.2:1:75.112518,4,460
MSTRG.924.3:1:48.386665,3,586
MSTRG.924.4:1:15.555398,4,586
MSTRG.925.1:1:22.820465,2,238
MSTRG.924.5:1:14.988358,5,729
MSTRG.926.1:1:1.286451,3,335
MSTRG.927.1:1:1.870585,3,692
MSTRG.928.1:1:1.504350,2,657
MSTRG.929.1:1:1.012609,2,366
MSTRG.930.1:1:1.156218,2,293
MSTRG.931.1:1:2.101177,3,506
MSTRG.932.1:1:1.212126,2,783
MSTRG.933.1:1:1.871144,2,849
MSTRG.934.1:1:1.696658,2,501
MSTRG.936.1:1:14.568435,6,963
MSTRG.937.1:1:1.784250,3,349
MSTRG.938.1:1:2.783643,2,204
MSTRG.939.1:1:0.884522,2,202
MSTRG.940.1:1:4.213652,2,436
MSTRG.941.1:1:45.933105,6,805
MSTRG.941.2:1:5.532289,7,870
MSTRG.943.1:1:5.572488,3,320
MSTRG.944.1:1:2.083410,2,453
MSTRG.945.1:1:3.020725,3,477
MSTRG.946.1:1:1.912105,3,575
MSTRG.947.1:1:3.851192,2,339
MSTRG.948.1:1:3.875791,5,993
MSTRG.949.1:1:4.302229,3,574
MSTRG.950.1:1:2.265459,2,294
MSTRG.951.1:1:3.233228,2,206
MSTRG.952.1:1:1.559730,2,524
MSTRG.953.1:1:1.929587,4,737
MSTRG.954.1:1:11.351046,1,280
MSTRG.956.1:1:2.001640,2,270
MSTRG.957.1:1:2.563433,2,1158
MSTRG.961.1:1:8.811695,3,343
MSTRG.962.1:1:13.675608,2,295
MSTRG.963.1:1:17.257441,9,1350
MSTRG.963.2:1:7.360150,10,2033
MSTRG.963.3:1:1.960981,11,1964
MSTRG.964.1:1:0.884522,2,240
MSTRG.965.1:1:2.003182,3,442
MSTRG.966.1:1:1.328984,2,201
MSTRG.967.1:1:1.399440,2,280
MSTRG.968.1:1:4.553263,2,255
MSTRG.969.1:1:1.966213,2,323
MSTRG.970.1:1:1.992864,2,411
MSTRG.971.1:1:23.133720,3,545
MSTRG.972.1:1:3.421790,2,311
MSTRG.973.1:1:2.498248,2,336
MSTRG.974.1:1:7.816342,4,1587
MSTRG.975.1:1:1.541855,2,292
MSTRG.976.1:1:2.587825,3,296
MSTRG.977.1:1:2.324630,6,761
MSTRG.979.1:1:14.663131,2,497
MSTRG.980.1:1:4.029902,2,714
MSTRG.981.1:1:2.780578,2,1358
MSTRG.982.1:1:4.627899,3,1366
MSTRG.982.2:1:19.010513,2,664
MSTRG.983.1:1:2.173948,2,367
MSTRG.984.1:1:5.919882,3,524
MSTRG.985.1:1:3.533956,10,2462
MSTRG.986.1:1:5.335090,8,696
MSTRG.987.1:1:30.422607,7,1510
MSTRG.987.2:1:16.020267,5,1244
MSTRG.987.3:1:13.552541,6,1441
MSTRG.987.4:1:3.738719,4,1175
MSTRG.987.5:1:3.652056,4,1175
MSTRG.987.6:1:50.578949,6,723
MSTRG.988.1:1:18.979397,3,418
MSTRG.989.1:1:11.954087,3,383
MSTRG.990.1:1:7.297322,3,533
MSTRG.991.1:1:16.490303,3,440
MSTRG.992.1:1:2.717862,2,509
MSTRG.993.1:1:2.821859,2,226
MSTRG.994.1:1:8.913260,3,416
MSTRG.995.1:1:2.535812,2,323
MSTRG.996.1:1:4.319207,5,1343
MSTRG.997.1:1:6.474277,16,3240
MSTRG.997.2:1:3.487072,3,1044
MSTRG.997.3:1:1.385327,5,906
MSTRG.998.1:1:75.993469,8,1988
MSTRG.999.1:1:1.464358,3,569
MSTRG.1000.1:1:1.262655,2,800
MSTRG.1001.1:1:6.246002,2,651
MSTRG.1003.1:1:14.386667,6,844
MSTRG.1003.2:1:21.404627,3,311
MSTRG.1004.1:1:2.421701,3,1545
MSTRG.1006.1:1:2.171896,2,909
MSTRG.1008.1:1:2.258582,2,852
MSTRG.1008.2:1:1.497488,3,676
MSTRG.1009.1:1:2.180034,2,297
MSTRG.1010.1:1:4.119764,2,663
MSTRG.1011.1:1:6.268955,2,721
MSTRG.1012.1:1:1.870803,2,226
MSTRG.1013.1:1:9.102883,2,230
MSTRG.1014.1:1:3.723181,2,1577
MSTRG.1015.1:1:9.111947,2,526
MSTRG.1015.2:1:1.040065,3,449
MSTRG.1015.3:1:0.965437,3,431
MSTRG.1016.1:1:14.196550,8,1741
MSTRG.1017.1:1:7.482072,4,688
MSTRG.1017.2:1:1.565437,5,620
MSTRG.1018.1:1:5.919147,4,704
MSTRG.1018.2:1:2.786168,4,693
MSTRG.1019.1:1:9.449926,4,1088
MSTRG.1019.2:1:1.708385,5,1002
MSTRG.1019.3:1:1.236534,4,1085
MSTRG.1020.1:1:17.368828,1,316
MSTRG.1021.1:1:3.020510,7,1010
MSTRG.1023.1:1:0.947357,2,366
MSTRG.1025.1:1:13.898072,6,1124
MSTRG.1025.2:1:1.892781,6,1116
MSTRG.1026.1:1:12.130090,2,255
MSTRG.1027.1:1:2.789642,7,3005
MSTRG.1027.2:1:6.833393,6,2579
MSTRG.1027.3:1:4.067294,7,2521
MSTRG.1027.4:1:2.151118,8,2454
MSTRG.1027.5:1:1.110657,7,2610
MSTRG.1028.1:1:2.715819,3,341
MSTRG.1029.1:1:1.842953,2,371
MSTRG.1031.1:1:2.636717,3,315
MSTRG.1032.1:1:7.505168,2,600
MSTRG.1034.1:1:0.884522,2,223
MSTRG.1035.1:1:734.499451,5,576
MSTRG.1036.1:1:135.815308,3,408
MSTRG.1037.1:1:23.365211,6,1095
MSTRG.1037.2:1:4.694242,8,2023
MSTRG.1037.3:1:3.600432,9,1910
MSTRG.1038.1:1:4.248306,5,340
MSTRG.1040.1:1:4.367327,2,272
MSTRG.1041.1:1:7.996253,4,908
MSTRG.1042.1:1:6.603460,3,751
MSTRG.1042.2:1:2.451737,3,761
MSTRG.1043.1:1:8.509120,6,929
MSTRG.1044.1:1:3.622929,7,1430
MSTRG.1044.2:1:5.203129,6,938
MSTRG.1044.3:1:3.061247,4,1378
MSTRG.1045.1:1:2.047390,12,810
MSTRG.1045.2:1:1.032762,11,833
MSTRG.1046.1:1:1.949685,2,284
MSTRG.1047.1:1:27.640530,5,851
MSTRG.1048.1:1:5.551999,3,885
MSTRG.1050.1:1:5.764823,5,815
MSTRG.1050.2:1:1.716482,5,803
MSTRG.1051.1:1:18.628635,6,1928
MSTRG.1052.1:1:1.910270,2,357
MSTRG.1053.1:1:2.845853,2,230
MSTRG.1054.1:1:9.420362,5,1298
MSTRG.1055.1:1:63.223297,8,1348
MSTRG.1055.2:1:1.404964,8,1352
MSTRG.1056.1:1:196.656448,5,1073
MSTRG.1056.2:1:24.423611,5,1070
MSTRG.1057.1:1:2.904958,4,620
MSTRG.1057.2:1:2.760811,2,889
MSTRG.1058.1:1:10.404777,17,3523
MSTRG.1058.2:1:2.261647,17,3380
MSTRG.1059.1:1:3.217877,6,1408
MSTRG.1059.2:1:3.957129,7,2125
MSTRG.1060.1:1:5.069293,2,450
MSTRG.1061.1:1:6.643530,4,754
MSTRG.1061.2:1:3.095649,3,980
MSTRG.1062.1:1:6.269834,3,396
MSTRG.1063.1:1:2.494222,3,272
MSTRG.1064.1:1:5.641997,4,593
MSTRG.1065.1:1:1.900799,3,574
MSTRG.1066.1:1:4.557323,4,2101
MSTRG.1066.2:1:12.645238,5,1850
MSTRG.1066.3:1:3.882046,4,1906
MSTRG.1067.1:1:5.473115,3,405
MSTRG.1068.1:1:1.563029,3,395
MSTRG.1069.1:1:3.144967,2,234
MSTRG.1070.1:1:39.548439,8,1141
MSTRG.1071.1:1:3.669683,2,531
MSTRG.1072.1:1:5.142490,2,779
MSTRG.1073.1:1:14.856552,12,2488
MSTRG.1073.2:1:1.324518,4,896
MSTRG.1074.1:1:1.921718,3,898
MSTRG.1075.1:1:3.013734,8,1363
MSTRG.1076.1:1:2.757854,2,229
MSTRG.1077.1:1:1.645909,2,431
MSTRG.1079.1:1:1.769044,2,219
MSTRG.1082.1:1:15.850461,7,1662
MSTRG.1082.2:1:1.063744,8,1790
MSTRG.1082.3:1:4.027236,6,1823
MSTRG.1082.4:1:2.787198,7,1724
MSTRG.1085.1:1:1.859701,2,722
MSTRG.1086.1:1:1.757328,2,453
MSTRG.1087.1:1:50.705704,2,685
MSTRG.1088.1:1:25.893135,9,1049
MSTRG.1089.1:1:5.536471,9,1153
MSTRG.1089.2:1:5.095124,8,1347
MSTRG.1089.3:1:3.140850,7,1226
MSTRG.1090.1:1:1.577759,2,652
MSTRG.1092.1:1:1.388948,2,249
MSTRG.1095.1:1:2.846710,3,362
MSTRG.1095.2:1:2.175949,2,489
MSTRG.1096.1:1:2.612214,6,877
MSTRG.1097.1:1:14.019481,4,906
MSTRG.1097.2:1:3.577692,3,965
MSTRG.1098.1:1:1.648427,2,682
MSTRG.1099.1:1:0.929142,3,674
MSTRG.1100.1:1:5.636059,4,725
MSTRG.1100.2:1:3.411222,2,711
MSTRG.1100.3:1:1.782015,3,639
MSTRG.1101.1:1:6.507554,2,392
MSTRG.1103.1:1:48.106865,7,1439
MSTRG.1104.1:1:35.627975,6,836
MSTRG.1104.2:1:2.384826,6,823
MSTRG.1105.1:1:17.556704,2,377
MSTRG.1106.1:1:3.455651,2,397
MSTRG.1107.1:1:2.034462,6,745
MSTRG.1107.2:1:1.954486,5,813
MSTRG.1108.1:1:67.559784,5,1150
MSTRG.1109.1:1:22.101448,2,305
MSTRG.1110.1:1:3.331699,2,540
MSTRG.1111.1:1:1.524747,2,210
MSTRG.1114.1:1:2.020069,2,933
MSTRG.1114.2:1:1.461779,2,388
MSTRG.1115.1:1:2.034659,2,686
MSTRG.1116.1:1:16.254742,6,2343
MSTRG.1117.1:1:5.308021,13,1916
MSTRG.1117.2:1:5.163020,12,2551
MSTRG.1117.3:1:4.319964,5,692
MSTRG.1118.1:1:43.615265,6,1464
MSTRG.1119.1:1:5.603795,2,647
